sensor_id,timestamp,latitude,longitude,ph,turbidity,temperature,conductivity
"sensor-2","2025-11-24T21:54:25.146Z",45.764,4.8357,7,3.15,-3.94,1193.73
"sensor-3","2025-11-24T21:54:25.153Z",43.2965,5.3698,7.76,1.69,18.35,1563.06
"sensor-1","2025-11-24T21:54:30.142Z",48.8566,2.3522,7.11,2.12,13.14,923.66
"sensor-2","2025-11-24T21:54:30.143Z",45.764,4.8357,7.18,2.55,18.28,1386.06
"sensor-3","2025-11-24T21:54:30.143Z",43.2965,5.3698,7.4,1.6,21.88,1593.88
"sensor-1","2025-11-24T21:54:35.153Z",48.8566,2.3522,7.35,2.84,16.9,617.36
"sensor-2","2025-11-24T21:54:35.165Z",45.764,4.8357,6.87,2.73,19.49,1140.18
"sensor-3","2025-11-24T21:54:35.169Z",43.2965,5.3698,7.67,2.14,19.69,1580.66
"sensor-1","2025-11-24T21:54:40.168Z",48.8566,2.3522,7.43,2.11,16.35,672.39
"sensor-2","2025-11-24T21:54:40.169Z",45.764,4.8357,6.97,3.33,18.3,1284.01
"sensor-3","2025-11-24T21:54:40.170Z",43.2965,5.3698,7.38,1.8,18.16,1404.05
"sensor-1","2025-11-24T21:54:45.187Z",48.8566,2.3522,7.05,2.63,16.14,829.24
"sensor-2","2025-11-24T21:54:45.193Z",45.764,4.8357,6.74,3.11,18.03,1153.13
"sensor-3","2025-11-24T21:54:45.201Z",43.2965,5.3698,7.2,1.95,21.26,1553.01
"sensor-1","2025-11-24T21:54:50.199Z",48.8566,2.3522,6.94,2.98,14.07,779.96
"sensor-2","2025-11-24T21:54:50.200Z",45.764,4.8357,7.19,3.26,17.49,1258.65
"sensor-3","2025-11-24T21:54:50.200Z",43.2965,5.3698,7.45,1.61,21.63,1544.06
"sensor-1","2025-11-24T21:54:55.235Z",48.8566,2.3522,7.32,2.74,14.96,785.72
"sensor-2","2025-11-24T21:54:55.257Z",45.764,4.8357,7.09,3.08,16.11,1387.61
"sensor-3","2025-11-24T21:54:55.292Z",43.2965,5.3698,7.8,2.09,19.42,1419.86
"sensor-1","2025-11-24T21:55:00.239Z",48.8566,2.3522,7.33,2.03,16.61,653.42
"sensor-2","2025-11-24T21:55:00.240Z",45.764,4.8357,7.06,3.22,19.41,1073.08
"sensor-3","2025-11-24T21:55:00.241Z",43.2965,5.3698,7.32,1.96,19.31,1410.19
"sensor-1","2025-11-24T21:55:05.249Z",48.8566,2.3522,7.46,2.8,14.35,609.66
"sensor-2","2025-11-24T21:55:05.383Z",45.764,4.8357,6.97,2.58,18.77,1389.69
"sensor-3","2025-11-24T21:55:05.452Z",43.2965,5.3698,7.68,2,19.96,1318.46
"sensor-1","2025-11-24T21:55:10.249Z",48.8566,2.3522,7.06,2.06,16.55,826.36
"sensor-2","2025-11-24T21:55:10.250Z",45.764,4.8357,6.92,3.11,18.74,1102.64
"sensor-3","2025-11-24T21:55:10.251Z",43.2965,5.3698,7.58,1.63,19.71,1602.72
"sensor-1","2025-11-24T21:55:15.262Z",48.8566,2.3522,7.29,2.43,16.26,608.96
"sensor-2","2025-11-24T21:55:15.280Z",45.764,4.8357,6.99,3.16,19.33,1185.86
"sensor-3","2025-11-24T21:55:15.281Z",43.2965,5.3698,7.31,2.19,21.29,1493.99
"sensor-1","2025-11-24T21:55:20.259Z",48.8566,2.3522,6.98,2.11,16.57,846.11
"sensor-2","2025-11-24T21:55:20.261Z",45.764,4.8357,6.82,3.19,19.39,1158.33
"sensor-3","2025-11-24T21:55:20.262Z",43.2965,5.3698,7.7,1.32,19.87,1677.02
"sensor-1","2025-11-24T21:55:25.271Z",48.8566,2.3522,6.95,2.45,16.44,672.62
"sensor-2","2025-11-24T21:55:25.344Z",45.764,4.8357,6.87,3.17,18.28,1050.45
"sensor-3","2025-11-24T21:55:25.375Z",43.2965,5.3698,7.66,1.45,21.11,1646.28
"sensor-1","2025-11-24T21:55:30.285Z",48.8566,2.3522,6.96,2.09,14.1,732.89
"sensor-2","2025-11-24T21:55:30.286Z",45.764,4.8357,6.86,3.28,16.93,1270.35
"sensor-3","2025-11-24T21:55:30.286Z",43.2965,5.3698,7.68,12.27,18.8,1357.26
"sensor-1","2025-11-24T21:55:35.289Z",48.8566,2.3522,7.41,2.54,13.04,712.78
"sensor-2","2025-11-24T21:55:35.308Z",45.764,4.8357,6.76,2.65,16.46,1154.84
"sensor-3","2025-11-24T21:55:35.313Z",43.2965,5.3698,7.24,1.63,19.23,1628.84
"sensor-1","2025-11-24T21:55:40.300Z",48.8566,2.3522,7.29,2.33,16.31,981.32
"sensor-2","2025-11-24T21:55:40.301Z",45.764,4.8357,7.15,2.56,17.98,1220.89
"sensor-3","2025-11-24T21:55:40.301Z",43.2965,5.3698,7.7,2.05,20.01,1671.46
"sensor-1","2025-11-24T21:55:45.310Z",48.8566,2.3522,7.41,2.4,16.86,814.14
"sensor-2","2025-11-24T21:55:45.311Z",45.764,4.8357,7.15,2.66,19.68,1301.76
"sensor-3","2025-11-24T21:55:45.314Z",43.2965,5.3698,7.2,1.71,19.6,1685.78
"sensor-1","2025-11-24T21:55:50.315Z",48.8566,2.3522,7.14,2.65,15.39,775.51
"sensor-2","2025-11-24T21:55:50.316Z",45.764,4.8357,7.11,2.76,19.91,1217.14
"sensor-3","2025-11-24T21:55:50.316Z",43.2965,5.3698,7.69,1.85,19.19,1482.76
"sensor-1","2025-11-24T21:55:55.329Z",48.8566,2.3522,7.37,2.13,14.56,817.51
"sensor-2","2025-11-24T21:55:55.334Z",45.764,4.8357,6.76,3.34,16.28,1035.58
"sensor-3","2025-11-24T21:55:55.339Z",43.2965,5.3698,7.44,2.28,21.02,1476.98
"sensor-1","2025-11-24T21:56:00.334Z",48.8566,2.3522,7.16,2.15,15.21,988.82
"sensor-2","2025-11-24T21:56:00.336Z",45.764,4.8357,7.27,2.52,16.95,1203.28
"sensor-3","2025-11-24T21:56:00.336Z",43.2965,5.3698,7.28,2.04,21.13,1692.04
"sensor-1","2025-11-24T21:56:05.354Z",48.8566,2.3522,6.99,2.23,14.07,741.07
"sensor-2","2025-11-24T21:56:05.363Z",45.764,4.8357,7.25,2.84,18.18,1369.91
"sensor-3","2025-11-24T21:56:05.379Z",43.2965,5.3698,7.62,2.09,20.86,1449.87
"sensor-1","2025-11-24T21:56:10.363Z",48.8566,2.3522,7.14,2.8,14.4,923.11
"sensor-2","2025-11-24T21:56:10.364Z",45.764,4.8357,7.29,3.4,18.84,1095.7
"sensor-3","2025-11-24T21:56:10.364Z",43.2965,5.3698,7.66,1.6,21.09,1317.54
"sensor-1","2025-11-24T21:56:15.369Z",48.8566,2.3522,7.25,2.99,16.29,698.99
"sensor-2","2025-11-24T21:56:15.378Z",45.764,4.8357,6.74,3.04,17.09,1272.65
"sensor-3","2025-11-24T21:56:15.379Z",43.2965,5.3698,7.78,1.85,21.54,1551.43
"sensor-1","2025-11-24T21:56:20.379Z",48.8566,2.3522,7.09,2.27,15.32,868.85
"sensor-2","2025-11-24T21:56:20.381Z",45.764,4.8357,6.81,2.89,16.72,1141.75
"sensor-3","2025-11-24T21:56:20.430Z",43.2965,5.3698,7.31,2.17,19.23,1319.54
"sensor-1","2025-11-24T21:56:25.392Z",48.8566,2.3522,7.17,2.74,16.33,659.02
"sensor-2","2025-11-24T21:56:25.403Z",45.764,4.8357,7.08,2.8,16.21,1088.83
"sensor-3","2025-11-24T21:56:25.413Z",43.2965,5.3698,7.47,1.35,19.98,1558.61
"sensor-1","2025-11-24T21:56:30.397Z",48.8566,2.3522,7.26,2.37,14.3,4567.86
"sensor-2","2025-11-24T21:56:30.400Z",45.764,4.8357,6.76,2.69,16.02,1200.38
"sensor-3","2025-11-24T21:56:30.401Z",43.2965,5.3698,7.3,1.75,18.3,1646.31
"sensor-1","2025-11-24T21:56:35.423Z",48.8566,2.3522,7.3,2.53,15.14,640.85
"sensor-2","2025-11-24T21:56:35.444Z",45.764,4.8357,7.29,2.6,17.66,1009.34
"sensor-3","2025-11-24T21:56:35.457Z",43.2965,5.3698,7.7,1.83,18.28,1399.68
"sensor-1","2025-11-24T21:56:40.438Z",48.8566,2.3522,7.32,2.57,16,810.24
"sensor-2","2025-11-24T21:56:40.452Z",45.764,4.8357,7.19,2.75,19.77,1248.32
"sensor-3","2025-11-24T21:56:40.455Z",43.2965,5.3698,7.78,2.2,19.91,1593.37
"sensor-1","2025-11-24T21:56:45.455Z",48.8566,2.3522,7.09,2.27,13.34,798.68
"sensor-2","2025-11-24T21:56:45.456Z",45.764,4.8357,6.8,3.25,19.07,1315.58
"sensor-3","2025-11-24T21:56:45.499Z",43.2965,5.3698,7.43,1.93,19.13,1563.56
"sensor-1","2025-11-24T21:56:50.463Z",48.8566,2.3522,7.19,2.54,16.47,660.88
"sensor-2","2025-11-24T21:56:50.470Z",45.764,4.8357,7.19,3.37,36.62,1254.25
"sensor-3","2025-11-24T21:56:50.477Z",43.2965,5.3698,7.28,1.36,18.84,1516.83
"sensor-1","2025-11-24T21:56:55.507Z",48.8566,2.3522,7.32,2.89,14.55,659.34
"sensor-2","2025-11-24T21:56:55.580Z",45.764,4.8357,6.94,2.56,17.98,1042.36
"sensor-3","2025-11-24T21:56:55.589Z",43.2965,5.3698,7.35,1.91,18.65,1422.97
"sensor-1","2025-11-24T21:57:00.522Z",48.8566,2.3522,7.25,2.23,15.12,881.58
"sensor-2","2025-11-24T21:57:00.522Z",45.764,4.8357,6.82,2.79,19.05,1244.97
"sensor-3","2025-11-24T21:57:00.523Z",43.2965,5.3698,7.55,2.18,19.66,1470.84
"sensor-1","2025-11-24T21:57:05.538Z",48.8566,2.3522,7.24,2.48,14.2,916.68
"sensor-2","2025-11-24T21:57:05.544Z",45.764,4.8357,7.27,2.68,16.44,1354.62
"sensor-3","2025-11-24T21:57:05.544Z",43.2965,5.3698,7.73,1.96,18.62,1540.56
"sensor-1","2025-11-24T21:57:10.547Z",48.8566,2.3522,7.49,2.47,16.13,669.24
"sensor-2","2025-11-24T21:57:10.549Z",45.764,4.8357,9.9,2.61,18.11,1007.33
"sensor-3","2025-11-24T21:57:10.549Z",43.2965,5.3698,7.72,1.67,19.58,1539.05
"sensor-1","2025-11-24T21:57:15.551Z",48.8566,2.3522,7.08,2.27,16.47,652.31
"sensor-2","2025-11-24T21:57:15.556Z",45.764,4.8357,7.02,9.32,18.9,1084.63
"sensor-3","2025-11-24T21:57:15.562Z",43.2965,5.3698,7.33,1.42,21.81,1689.07
"sensor-1","2025-11-24T21:57:20.565Z",48.8566,2.3522,7.27,2.31,13.91,767.9
"sensor-2","2025-11-24T21:57:20.568Z",45.764,4.8357,7.27,3.21,16.66,1180.43
"sensor-3","2025-11-24T21:57:20.570Z",43.2965,5.3698,7.35,2.1,19.67,1389.29
"sensor-1","2025-11-24T21:57:25.585Z",48.8566,2.3522,7.33,2.62,13.4,675.38
"sensor-2","2025-11-24T21:57:25.591Z",45.764,4.8357,6.98,2.55,18.67,1008.17
"sensor-3","2025-11-24T21:57:25.593Z",43.2965,5.3698,7.66,2.27,18.39,1312.14
"sensor-1","2025-11-24T21:57:30.596Z",48.8566,2.3522,7.15,2.12,14.19,733.46
"sensor-2","2025-11-24T21:57:30.600Z",45.764,4.8357,7.1,2.93,18.64,1136.13
"sensor-3","2025-11-24T21:57:30.601Z",43.2965,5.3698,7.47,1.51,19,1497.08
"sensor-1","2025-11-24T21:57:35.617Z",48.8566,2.3522,7.23,2.13,14.04,855.66
"sensor-2","2025-11-24T21:57:35.642Z",45.764,4.8357,6.79,2.62,19.18,1273.87
"sensor-3","2025-11-24T21:57:35.653Z",43.2965,5.3698,7.79,2.17,20.19,1497.55
"sensor-1","2025-11-24T21:57:40.628Z",48.8566,2.3522,7.2,2.91,13.13,718.68
"sensor-2","2025-11-24T21:57:40.629Z",45.764,4.8357,6.83,2.91,18.44,1136.95
"sensor-3","2025-11-24T21:57:40.629Z",43.2965,5.3698,7.71,1.65,20.89,1450.13
"sensor-1","2025-11-24T21:57:45.637Z",48.8566,2.3522,7.43,2.9,15.27,900.68
"sensor-2","2025-11-24T21:57:45.640Z",45.764,4.8357,7,2.74,18.26,1224.72
"sensor-3","2025-11-24T21:57:45.641Z",43.2965,5.3698,7.75,2.05,20.04,1446.62
"sensor-1","2025-11-24T21:57:50.643Z",48.8566,2.3522,7.23,2.45,16.72,978.95
"sensor-2","2025-11-24T21:57:50.646Z",45.764,4.8357,7.23,2.55,16.57,1388.33
"sensor-3","2025-11-24T21:57:50.648Z",43.2965,5.3698,7.75,1.31,18.49,1322.77
"sensor-1","2025-11-24T21:57:55.646Z",48.8566,2.3522,7.39,2.54,16.79,843.23
"sensor-2","2025-11-24T21:57:55.649Z",45.764,4.8357,6.73,2.96,16.87,1338.18
"sensor-3","2025-11-24T21:57:55.656Z",43.2965,5.3698,7.7,1.76,21.02,1663.31
"sensor-1","2025-11-24T21:58:00.737Z",48.8566,2.3522,7.2,2.81,14.06,870.9
"sensor-2","2025-11-24T21:58:00.775Z",45.764,4.8357,7.18,2.94,16.65,1334.43
"sensor-3","2025-11-24T21:58:00.783Z",43.2965,5.3698,7.58,2.14,18.21,3159.69
"sensor-1","2025-11-24T21:58:05.783Z",48.8566,2.3522,7.4,2.74,14.76,861.4
"sensor-2","2025-11-24T21:58:05.816Z",45.764,4.8357,7.1,2.96,18.17,1159.3
"sensor-3","2025-11-24T21:58:05.828Z",43.2965,5.3698,7.36,1.88,21,1347.35
"sensor-1","2025-11-24T21:58:10.784Z",48.8566,2.3522,6.98,2.74,16.31,972.35
"sensor-2","2025-11-24T21:58:10.791Z",45.764,4.8357,6.97,2.84,19.34,1218.03
"sensor-3","2025-11-24T21:58:10.796Z",43.2965,5.3698,7.4,1.55,20.38,1554.08
"sensor-1","2025-11-24T21:58:15.789Z",48.8566,2.3522,7.03,2.46,13.96,965.96
"sensor-2","2025-11-24T21:58:15.794Z",45.764,4.8357,6.92,3.44,17.1,1137.21
"sensor-3","2025-11-24T21:58:15.795Z",43.2965,5.3698,7.45,1.97,18.81,1622.42
"sensor-1","2025-11-24T21:58:20.800Z",48.8566,2.3522,6.98,2.78,13.76,681.55
"sensor-2","2025-11-24T21:58:20.804Z",45.764,4.8357,7.29,2.59,17.51,1311.84
"sensor-3","2025-11-24T21:58:20.805Z",43.2965,5.3698,7.79,2.12,21.26,1420.61
"sensor-1","2025-11-24T21:58:25.811Z",48.8566,2.3522,7.02,2.58,16.86,882.09
"sensor-2","2025-11-24T21:58:25.860Z",45.764,4.8357,6.9,3.49,18.6,1135.49
"sensor-3","2025-11-24T21:58:25.893Z",43.2965,5.3698,7.23,2.03,20.04,1315.97
"sensor-1","2025-11-24T21:58:30.817Z",48.8566,2.3522,7.17,2.68,14.73,834.92
"sensor-2","2025-11-24T21:58:30.818Z",45.764,4.8357,7.02,2.79,31.28,1251.92
"sensor-3","2025-11-24T21:58:30.818Z",43.2965,5.3698,7.57,1.85,20.62,1421.3
"sensor-1","2025-11-24T21:58:35.824Z",48.8566,2.3522,6.96,2.55,14.16,967.58
"sensor-2","2025-11-24T21:58:35.846Z",45.764,4.8357,7.29,3.17,20,1319.04
"sensor-3","2025-11-24T21:58:35.854Z",43.2965,5.3698,7.49,2.13,20.18,1542.06
"sensor-1","2025-11-24T21:58:40.836Z",48.8566,2.3522,7.29,2.37,13.56,794.17
"sensor-2","2025-11-24T21:58:40.837Z",45.764,4.8357,6.82,3.44,16.08,1195.9
"sensor-3","2025-11-24T21:58:40.837Z",43.2965,5.3698,7.39,1.74,34.51,1691.73
"sensor-1","2025-11-24T21:58:45.841Z",48.8566,2.3522,7.38,2.57,16.4,993.64
"sensor-2","2025-11-24T21:58:45.842Z",45.764,4.8357,7.14,3.49,19.56,1189.84
"sensor-3","2025-11-24T21:58:45.843Z",43.2965,5.3698,7.2,2.28,20.18,1436.78
"sensor-1","2025-11-24T21:58:50.848Z",48.8566,2.3522,7.02,2.01,15.03,638.03
"sensor-2","2025-11-24T21:58:50.851Z",45.764,4.8357,6.94,2.67,19.73,1157.28
"sensor-3","2025-11-24T21:58:50.852Z",43.2965,5.3698,7.29,2.2,18.94,1462.22
"sensor-1","2025-11-24T21:58:55.874Z",48.8566,2.3522,7.07,2.37,16.91,821.4
"sensor-2","2025-11-24T21:58:55.919Z",45.764,4.8357,7.12,3.34,17.7,1365.4
"sensor-3","2025-11-24T21:58:55.920Z",43.2965,5.3698,7.65,1.98,18.86,1405.28
"sensor-1","2025-11-24T21:59:00.885Z",48.8566,2.3522,7.31,2.59,15.48,994.19
"sensor-2","2025-11-24T21:59:00.903Z",45.764,4.8357,6.99,3.48,18.36,1020.84
"sensor-3","2025-11-24T21:59:00.905Z",43.2965,5.3698,7.26,2.12,18.89,1663.58
"sensor-1","2025-11-24T21:59:05.891Z",48.8566,2.3522,7.46,2.46,14.61,634.99
"sensor-2","2025-11-24T21:59:05.892Z",45.764,4.8357,6.96,3.26,18.69,1275.83
"sensor-3","2025-11-24T21:59:05.893Z",43.2965,5.3698,9.65,1.51,19.86,1550.75
"sensor-1","2025-11-24T21:59:10.913Z",48.8566,2.3522,7.04,2.49,14.25,873.45
"sensor-2","2025-11-24T21:59:10.921Z",45.764,4.8357,7.2,3.36,19.44,1046.88
"sensor-3","2025-11-24T21:59:10.928Z",43.2965,5.3698,7.61,1.61,21.35,1672.52
"sensor-1","2025-11-24T21:59:15.922Z",48.8566,2.3522,7.29,2.41,13.92,990.03
"sensor-2","2025-11-24T21:59:15.922Z",45.764,4.8357,7.28,3.49,16.62,1098.81
"sensor-3","2025-11-24T21:59:15.923Z",43.2965,5.3698,7.47,1.74,20.3,1542.42
"sensor-1","2025-11-24T21:59:20.930Z",48.8566,2.3522,7.49,2.42,13.03,754.63
"sensor-2","2025-11-24T21:59:20.931Z",45.764,4.8357,7.05,3.14,16.24,1023.58
"sensor-3","2025-11-24T21:59:20.931Z",43.2965,5.3698,7.62,2.14,21.97,1590.06
"sensor-1","2025-11-24T21:59:25.945Z",48.8566,2.3522,7.26,2.38,16.76,885.17
"sensor-2","2025-11-24T21:59:25.947Z",45.764,4.8357,6.81,3.36,16.35,1063.72
"sensor-3","2025-11-24T21:59:25.949Z",43.2965,5.3698,7.53,1.55,20.8,1671.88
"sensor-1","2025-11-24T21:59:30.954Z",48.8566,2.3522,7.11,2.2,15.84,815.72
"sensor-2","2025-11-24T21:59:30.955Z",45.764,4.8357,7.2,2.73,18.77,1146.31
"sensor-3","2025-11-24T21:59:30.957Z",43.2965,5.3698,7.4,1.37,18.34,1516.59
"sensor-1","2025-11-24T21:59:35.955Z",48.8566,2.3522,7.42,2.02,13.01,829.03
"sensor-2","2025-11-24T21:59:35.955Z",45.764,4.8357,7.26,2.54,16.93,1067.08
"sensor-3","2025-11-24T21:59:35.956Z",43.2965,5.3698,7.77,1.98,19.93,1668.55
"sensor-1","2025-11-24T21:59:40.966Z",48.8566,2.3522,7.27,2.53,13.98,707.23
"sensor-2","2025-11-24T21:59:40.978Z",45.764,4.8357,6.71,3.22,18.39,1111.66
"sensor-3","2025-11-24T21:59:40.986Z",43.2965,5.3698,7.21,1.61,20.29,1610.6
"sensor-1","2025-11-24T21:59:45.970Z",48.8566,2.3522,7.4,2.55,13.21,893.54
"sensor-2","2025-11-24T21:59:45.980Z",45.764,4.8357,6.92,2.93,17.81,1210.38
"sensor-3","2025-11-24T21:59:45.982Z",43.2965,5.3698,7.75,2.09,19.34,1467.21
"sensor-1","2025-11-24T21:59:50.982Z",48.8566,2.3522,7.11,2.8,14.28,989.08
"sensor-2","2025-11-24T21:59:51.054Z",45.764,4.8357,6.87,2.84,18.42,1054.68
"sensor-3","2025-11-24T21:59:51.090Z",43.2965,5.3698,7.4,2.17,18.9,1586.59
"sensor-1","2025-11-24T21:59:55.997Z",48.8566,2.3522,7.34,2.88,15.32,717.57
"sensor-2","2025-11-24T21:59:56.002Z",45.764,4.8357,6.93,3.33,18.44,1184.21
"sensor-3","2025-11-24T21:59:56.009Z",43.2965,5.3698,7.28,2.08,19.59,1353.91
"sensor-1","2025-11-24T22:00:01.005Z",48.8566,2.3522,7.37,2.22,16.35,907.12
"sensor-2","2025-11-24T22:00:01.008Z",45.764,4.8357,6.92,3.11,19.08,1137.46
"sensor-3","2025-11-24T22:00:01.009Z",43.2965,5.3698,7.21,1.81,20.78,1486.41
"sensor-1","2025-11-24T22:00:06.017Z",48.8566,2.3522,7.04,2.08,16.69,699.59
"sensor-2","2025-11-24T22:00:06.018Z",45.764,4.8357,6.83,3.46,18.98,1038.9
"sensor-3","2025-11-24T22:00:06.018Z",43.2965,5.3698,7.54,2.12,18.68,1628.59
"sensor-1","2025-11-24T22:00:11.029Z",48.8566,2.3522,7.39,2.54,15.31,974.66
"sensor-2","2025-11-24T22:00:11.031Z",45.764,4.8357,7.25,3.28,18.54,1304.16
"sensor-3","2025-11-24T22:00:11.040Z",43.2965,5.3698,7.38,1.63,18.51,1518.72
"sensor-1","2025-11-24T22:00:16.038Z",48.8566,2.3522,7.48,2.19,16.67,601.83
"sensor-2","2025-11-24T22:00:16.039Z",45.764,4.8357,7.16,3.37,19.39,1338.19
"sensor-3","2025-11-24T22:00:16.039Z",43.2965,5.3698,7.56,1.77,21,1463.14
"sensor-1","2025-11-24T22:00:21.040Z",48.8566,2.3522,7.04,2.33,13.65,841.59
"sensor-2","2025-11-24T22:00:21.041Z",45.764,4.8357,6.84,2.91,17.41,1142.99
"sensor-3","2025-11-24T22:00:21.042Z",43.2965,5.3698,7.3,1.67,20.22,1431
"sensor-1","2025-11-24T22:00:26.041Z",48.8566,2.3522,7.38,2.4,13.63,744.08
"sensor-2","2025-11-24T22:00:26.042Z",45.764,4.8357,6.85,2.58,18.08,1199.33
"sensor-3","2025-11-24T22:00:26.042Z",43.2965,5.3698,7.41,2.04,21.22,1382.37
"sensor-1","2025-11-24T22:00:31.051Z",48.8566,2.3522,7.21,2.1,15.12,843.07
"sensor-2","2025-11-24T22:00:31.052Z",45.764,4.8357,7.23,3.13,18.45,1205.22
"sensor-3","2025-11-24T22:00:31.053Z",43.2965,5.3698,7.58,1.9,20.52,1392.4
"sensor-1","2025-11-24T22:00:36.054Z",48.8566,2.3522,7.4,2.49,13.35,652.22
"sensor-2","2025-11-24T22:00:36.057Z",45.764,4.8357,7.03,3.31,18.75,1130.32
"sensor-3","2025-11-24T22:00:36.058Z",43.2965,5.3698,7.41,1.53,19.8,1327.96
"sensor-1","2025-11-24T22:00:41.057Z",48.8566,2.3522,7.17,2.85,16.49,842.07
"sensor-2","2025-11-24T22:00:41.058Z",45.764,4.8357,6.79,2.7,19.91,1054.63
"sensor-3","2025-11-24T22:00:41.058Z",43.2965,5.3698,7.52,2.16,18.61,1352.75
"sensor-1","2025-11-24T22:00:46.059Z",48.8566,2.3522,7.24,2.12,16.48,994.78
"sensor-2","2025-11-24T22:00:46.060Z",45.764,4.8357,7.22,3.36,18.44,1366.77
"sensor-3","2025-11-24T22:00:46.060Z",43.2965,5.3698,7.35,14.97,21.09,1509.91
"sensor-1","2025-11-24T22:00:51.063Z",48.8566,2.3522,7.24,2.66,16.56,968.67
"sensor-2","2025-11-24T22:00:51.064Z",45.764,4.8357,6.78,3.08,19.51,1066.37
"sensor-3","2025-11-24T22:00:51.066Z",43.2965,5.3698,7.47,1.59,20.81,1602.44
"sensor-1","2025-11-24T22:00:56.076Z",48.8566,2.3522,7.46,2.29,16.9,969.76
"sensor-2","2025-11-24T22:00:56.079Z",45.764,4.8357,7.17,3.1,17.36,1255.45
"sensor-3","2025-11-24T22:00:56.081Z",43.2965,5.3698,7.74,1.5,18.51,1443.55
"sensor-1","2025-11-24T22:01:01.088Z",48.8566,2.3522,7.25,2.62,15.34,848.9
"sensor-2","2025-11-24T22:01:01.090Z",45.764,4.8357,7.16,2.67,17.6,1378.33
"sensor-3","2025-11-24T22:01:01.091Z",43.2965,5.3698,7.7,2.14,21.26,1678.61
"sensor-1","2025-11-24T22:01:06.103Z",48.8566,2.3522,7.33,2.66,16.9,755.2
"sensor-2","2025-11-24T22:01:06.104Z",45.764,4.8357,7.22,2.89,19.81,1312.98
"sensor-3","2025-11-24T22:01:06.104Z",43.2965,5.3698,7.49,1.81,21.69,1353.02
"sensor-1","2025-11-24T22:01:11.112Z",48.8566,2.3522,7.01,2.29,15.86,663.58
"sensor-2","2025-11-24T22:01:11.114Z",45.764,4.8357,6.9,3.36,18,1080.18
"sensor-3","2025-11-24T22:01:11.114Z",43.2965,5.3698,7.24,2.24,21.06,1449.32
"sensor-1","2025-11-24T22:01:16.123Z",48.8566,2.3522,7.27,2.59,15.7,930.22
"sensor-2","2025-11-24T22:01:16.123Z",45.764,4.8357,6.9,3.31,19.19,1115.32
"sensor-3","2025-11-24T22:01:16.124Z",43.2965,5.3698,7.46,1.6,20.16,4847.5
"sensor-1","2025-11-24T22:01:21.129Z",48.8566,2.3522,7.16,2.66,15.72,813.48
"sensor-2","2025-11-24T22:01:21.205Z",45.764,4.8357,6.95,2.58,19.46,1151.31
"sensor-3","2025-11-24T22:01:21.249Z",43.2965,5.3698,7.79,1.91,21.13,1670.35
"sensor-1","2025-11-24T22:01:26.135Z",48.8566,2.3522,7.43,2.12,13.57,895.12
"sensor-2","2025-11-24T22:01:26.137Z",45.764,4.8357,7.14,2.95,16.98,1290.48
"sensor-3","2025-11-24T22:01:26.137Z",43.2965,5.3698,7.74,1.72,21.89,1440.5
"sensor-1","2025-11-24T22:01:31.135Z",48.8566,2.3522,7.44,2.73,16.2,664.08
"sensor-2","2025-11-24T22:01:31.139Z",45.764,4.8357,7.16,2.87,18.58,1123.06
"sensor-3","2025-11-24T22:01:31.139Z",43.2965,5.3698,7.63,13.66,19.99,1446.8
"sensor-1","2025-11-24T22:01:36.138Z",48.8566,2.3522,7.17,2.27,13.6,695.7
"sensor-2","2025-11-24T22:01:36.138Z",45.764,4.8357,7.3,2.8,18.47,1029.87
"sensor-3","2025-11-24T22:01:36.139Z",43.2965,5.3698,7.25,1.69,18.72,1526.23
"sensor-1","2025-11-24T22:01:41.152Z",48.8566,2.3522,7.21,2.05,14.81,875.45
"sensor-2","2025-11-24T22:01:41.153Z",45.764,4.8357,6.73,3.48,19.35,1113.81
"sensor-3","2025-11-24T22:01:41.153Z",43.2965,5.3698,7.62,1.48,21.19,1662.28
"sensor-1","2025-11-24T22:01:46.155Z",48.8566,2.3522,6.95,2.69,16.55,957.88
"sensor-2","2025-11-24T22:01:46.156Z",45.764,4.8357,6.95,3.38,18.31,1178.51
"sensor-3","2025-11-24T22:01:46.156Z",43.2965,5.3698,7.27,1.43,21.66,1430.68
"sensor-1","2025-11-24T22:01:51.155Z",48.8566,2.3522,7.31,2.52,16.61,961.06
"sensor-2","2025-11-24T22:01:51.156Z",45.764,4.8357,7.19,3.49,17.25,1200.27
"sensor-3","2025-11-24T22:01:51.156Z",43.2965,5.3698,7.56,1.58,18.54,1646.29
"sensor-1","2025-11-24T22:01:56.167Z",48.8566,2.3522,7.33,2.18,13.4,713.15
"sensor-2","2025-11-24T22:01:56.168Z",45.764,4.8357,6.99,3.47,17.8,1172.12
"sensor-3","2025-11-24T22:01:56.168Z",43.2965,5.3698,7.28,1.85,19.01,1431.82
"sensor-1","2025-11-24T22:02:01.185Z",48.8566,2.3522,7.27,2.76,16.81,881.99
"sensor-2","2025-11-24T22:02:01.188Z",45.764,4.8357,7.12,3.34,17.38,1066.31
"sensor-3","2025-11-24T22:02:01.188Z",43.2965,5.3698,7.73,1.48,20.82,1429.52
"sensor-1","2025-11-24T22:02:06.196Z",48.8566,2.3522,7.13,2.52,15.99,711.89
"sensor-2","2025-11-24T22:02:06.197Z",45.764,4.8357,7.29,3.03,16.51,1326.19
